Country Name,Indicator Name,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Rwanda,"Personal remittances, received (% of GDP)",0.330317719,0.930433724,3.187470534,1.392841584,1.723737811,1.841069807,2.654182188,2.486769254,2.233024601,2.290170656,1.923259197,2.03543326,2.356668693
Rwanda,"Personal remittances, received (current US$)",8869470.826,28993507.25,121489624.6,67797403.41,92617966.67,106471877,174202485.5,182402478.1,170199422.5,183593635.9,159199957,172516841,215292394.8
Rwanda,GDP growth (annual %),9.377875686,9.227091484,7.681564984,11.1672534,6.255647061,7.338194817,7.783920275,8.820321117,4.713550714,7.62457575,8.867977374,5.981314913,6.057831319
Rwanda,GDP (current US$),2685133231,3116128156,3811474436,4867560259,5373088997,5783152633,6563320570,7334917697,7621923308,8016591928,8277613194,8475681533,9135454442
South Asia,"Personal remittances, received (% of GDP)",3.314252205,3.574618293,3.61525995,4.694451155,4.449790662,3.976841217,4.242988552,4.700184504,4.701685789,4.485714699,4.360368362,3.790674097,3.496516812
South Asia,"Personal remittances, received (current US$)",34237091267,42507198068,54029097315,71707884028,74911674450,81965078555,96395627273,1.07981E+11,1.10827E+11,1.15816E+11,1.17613E+11,1.10691E+11,1.17053E+11
South Asia,GDP growth (annual %),7.718524242,7.744620805,7.331968797,3.237490596,7.133470937,7.702666783,5.137253341,5.501737281,6.087311052,6.992301928,7.480020569,7.70780544,6.935768193
South Asia,GDP (current US$),1.04005E+12,1.19611E+12,1.50422E+12,1.5275E+12,1.68349E+12,2.06106E+12,2.27188E+12,2.29737E+12,2.35717E+12,2.58189E+12,2.69731E+12,2.92009E+12,3.34771E+12
Saudi Arabia,"Personal remittances, received (% of GDP)",0.028577842,0.028018032,0.029682019,0.041590611,0.049965292,0.04477031,0.03631097,0.033414186,0.035997371,0.036134577,0.04515482,0.047682574,0.042227784
Saudi Arabia,"Personal remittances, received (current US$)",93866666.67,105600000,123466666.7,216186666.7,214400000,236480000,243733333.3,245920000,268773333.3,273304000,295434400,307521866.7,290774666.7
Saudi Arabia,GDP growth (annual %),5.573850121,2.788402228,1.847130252,6.249772755,-2.059268194,5.039493675,9.996857794,5.411444902,2.699254723,3.652481698,4.10640887,1.670642347,-0.741529927
Saudi Arabia,GDP (current US$),3.2846E+11,3.769E+11,4.15965E+11,5.19797E+11,4.29098E+11,5.28207E+11,6.71239E+11,7.35975E+11,7.46647E+11,7.5635E+11,6.5427E+11,6.44936E+11,6.88586E+11
Sudan,"Personal remittances, received (% of GDP)",2.653348272,2.23555253,2.178068957,2.917157252,2.623499822,2.217653891,1.224200347,0.874624181,0.859641604,0.616612328,0.156490887,0.160542405,0.173043601
Sudan,"Personal remittances, received (current US$)",703788385.7,800828762,999710750.1,1590626089,1394395643,1455537377,824220909.3,595843243.8,619508803.4,506556821.9,151392010.5,153411466.3,212936009.9
Sudan,GDP growth (annual %),7.489738142,10.064308,11.52191003,7.801963334,3.241847572,3.469335093,-1.967728979,0.521559267,4.394711132,2.679411813,4.906045175,4.700000042,4.283071004
Sudan,GDP (current US$),26524538566,35822408612,45898948564,54526580232,53150209168,65634109237,67327289320,68125631150,72065940086,82151588419,96741742022,95558220777,1.23053E+11
Senegal,"Personal remittances, received (% of GDP)",7.156288261,7.809369189,8.342448408,8.708724167,8.311063099,9.112992736,9.026964758,8.843075855,9.374340101,9.757074076,9.888996611,10.4020398,10.16809146
Senegal,"Personal remittances, received (current US$)",788824890.5,925242208.8,1191799684,1476110411,1350399223,1477678083,1613911186,1576315231,1777391979,1929055532,1757047705,1979236979,2143603474
Senegal,GDP growth (annual %),5.622606856,2.461570254,4.938485083,4.056375726,2.092527085,3.56274539,1.458388671,5.117394238,2.822105649,6.613074742,6.367263427,6.356396792,7.082922291
Senegal,GDP (current US$),11022821632,11847848225,14285970085,16949789465,16248212852,16215069256,17878780185,17825417949,18960182371,19770840286,17767704597,19027392876,21081669870
Singapore,"Personal remittances, received (% of GDP)",,,,,,,,,,,,,
Singapore,"Personal remittances, received (current US$)",,,,,,,,,,,,,
Singapore,GDP growth (annual %),7.35903621,9.005188001,9.022116566,1.868212395,0.12100381,14.52564666,6.262267762,4.449315805,4.815045038,3.900573228,2.892499228,2.962327259,3.699781577
Singapore,GDP (current US$),1.27808E+11,1.4863E+11,1.80942E+11,1.93612E+11,1.94152E+11,2.39809E+11,2.79351E+11,2.95087E+11,3.07576E+11,3.14851E+11,3.08004E+11,3.18068E+11,3.38406E+11
Solomon Islands,"Personal remittances, received (% of GDP)",1.730420843,2.351987028,2.44788953,1.502979118,2.093540054,2.096248988,1.814993759,1.947876141,1.826908207,1.39345976,1.609828932,1.645390928,1.21662015
Solomon Islands,"Personal remittances, received (current US$)",7162382.821,10741652.56,12632927.02,9141559.768,12514457.31,14278624.92,16928911.05,20723053.99,20640175.11,16335086.98,18587890.83,20282719.83,16073147.05
Solomon Islands,GDP growth (annual %),5.421193232,6.946649998,7.320001264,7.106270238,-4.738346526,6.80904496,13.19563266,4.555394299,3.017849444,2.250090711,2.542240201,3.456606233,3.534339147
Solomon Islands,GDP (current US$),413909879.3,456705434,516074229,608229326.7,597765363.1,681151190,932725578.8,1063879451,1129787202,1172268296,1154650066,1232699140,1321131091
Sierra Leone,"Personal remittances, received (% of GDP)",0.147537917,0.828721981,1.944587315,0.901176566,1.462814551,1.715210382,1.998663555,1.697432899,1.415769119,1.244828316,1.141665016,1.27439924,1.292682586
Sierra Leone,"Personal remittances, received (current US$)",2435105.011,15622339.18,41973856.38,22578606.73,35896004.04,44218574.71,58811610.11,64534066.72,69660699.5,62430104.57,48163694.6,46831553.57,48340873.26
Sierra Leone,GDP growth (annual %),4.505095672,4.223914279,8.058145152,5.39828521,3.188051216,5.346466052,6.315045036,15.18176908,20.71576829,4.556772366,-20.59877072,6.055474029,4.211182649
Sierra Leone,GDP (current US$),1650494367,1885112202,2158496873,2505458705,2453899847,2578026297,2942546781,3801862611,4920343195,5015157816,4218723875,3674794530,3739577973
El Salvador,"Personal remittances, received (% of GDP)",20.6055226,21.76702955,21.80287039,20.87493054,19.32970245,18.81966487,17.96484307,18.30178272,18.03685125,18.41407274,18.23780572,18.88530847,20.04316254
El Salvador,"Personal remittances, received (current US$)",3028600000,3482700000,3709050000,3754750000,3402340000,3471836719,3643949246,3914048534,3966478548,4160378001,4274620676,4561580071,4996353545
El Salvador,GDP growth (annual %),2.707467768,4.342895377,1.860579145,2.127225069,-2.08339422,2.545755961,3.815257888,2.814487432,2.235637839,1.711269765,2.395029358,2.507458532,2.307938504
El Salvador,GDP (current US$),14698001400,15999886400,17011750900,17986886200,17601616000,18447920000,20283780000,21386160000,21990970000,22593470000,23438240000,24154120000,24927970000
San Marino,"Personal remittances, received (% of GDP)",,,,,,,,,,,,,
San Marino,"Personal remittances, received (current US$)",,,,,,,,,,,,,
San Marino,GDP growth (annual %),2.380952381,3.855569155,7.130229817,1.650165017,-12.82467532,-4.655493482,-9.440104167,-7.54852624,-3.032659409,-0.9,0.6,2.2,1.5
San Marino,GDP (current US$),1958711603,2092585623,2488365727,2752307016,2363156432,2139072848,2054489853,1800077091,1865374403,1788510017,1523012088,1564380531,1632860041
Somalia,"Personal remittances, received (% of GDP)",,,,,,,,,,,,,
Somalia,"Personal remittances, received (current US$)",,,,,,,,,,,,,
Somalia,GDP growth (annual %),,,,,,,,,,,,,
Somalia,GDP (current US$),,,,,,,,,6480989791,6562208806,6669000749,6839998517,7128000000
Serbia,"Personal remittances, received (% of GDP)",,,8.72113121,6.793072494,10.28705811,9.847691855,8.036210679,8.191780674,8.317079992,7.851232973,8.5018044,7.887580831,8.130079194
Serbia,"Personal remittances, received (current US$)",,,3764998736,3545591302,4645933188,4118252412,3958487596,3547799011,4024987511,3694963400,3369141803,3204755012,3587025444
Serbia,GDP growth (annual %),5.540422832,9.702753135,6.439530929,5.655574501,-2.731753651,0.731046443,2.036275726,-0.681542133,2.892634162,-1.589506184,1.776320973,3.340329069,2.049310525
Serbia,GDP (current US$),27683225959,32482070360,43170990616,52194221469,45162894381,41819468692,49258136129,43309252921,48394238300,47062205547,39628549950,40630392019,44120424392
Sub-Saharan Africa (excluding high income),"Personal remittances, received (% of GDP)",2.911768055,2.898507097,2.746961995,2.476920617,2.583725472,2.396638084,2.486042249,2.37887418,2.243668676,2.217542846,2.628160157,2.568694142,2.570224683
Sub-Saharan Africa (excluding high income),"Personal remittances, received (current US$)",20119079999,23309501019,25850356702,28490343547,28475064592,31545509132,37005677781,37529087105,37652960126,39432680624,42699190232,38448257915,42299052905
Sub-Saharan Africa (excluding high income),GDP growth (annual %),6.22751858,6.138569691,6.615573404,5.360533835,3.048839935,5.583823822,4.443970945,4.005723564,5.018745786,4.670476748,2.836086614,1.209237053,2.519656239
Sub-Saharan Africa (excluding high income),GDP (current US$),7.63688E+11,9.08064E+11,1.05422E+12,1.2088E+12,1.14723E+12,1.36877E+12,1.55147E+12,1.6347E+12,1.73818E+12,1.82564E+12,1.66013E+12,1.5438E+12,1.67766E+12
South Sudan,"Personal remittances, received (% of GDP)",,,,,,,,,,0.014949594,9.202185256,35.26670634,
South Sudan,"Personal remittances, received (current US$)",,,,,,,,,,1985610.2,1138720000,1083000000,633830000
South Sudan,GDP growth (annual %),,,,,5.04164188,5.493416395,-4.640316736,-46.08212237,13.12973114,3.374480849,-10.79180849,-11.18408707,
South Sudan,GDP (current US$),,,,15550136279,12231362023,15727363443,17826697892,10368813559,13257627119,13282033898,12374452028,3070885014,
Sub-Saharan Africa,"Personal remittances, received (% of GDP)",2.909649026,2.896496259,2.744454419,2.475114244,2.583202239,2.396192527,2.485959343,2.378395775,2.242660937,2.216716471,2.627066804,2.567720878,2.569178596
Sub-Saharan Africa,"Personal remittances, received (current US$)",20131181090,23322770579,25855124725,28493505365,28491188075,31562886083,37030939710,37546756175,37665834454,39447756579,42717614463,38470344939,42320714153
Sub-Saharan Africa,GDP growth (annual %),6.229551078,6.141022633,6.618518337,5.35451747,3.045782821,5.584085951,4.446411441,4.003710748,5.019459264,4.670357327,2.837598718,1.211655679,2.521036701
Sub-Saharan Africa,GDP (current US$),7.64612E+11,9.09084E+11,1.05525E+12,1.20977E+12,1.14808E+12,1.36974E+12,1.55254E+12,1.63576E+12,1.73951E+12,1.82698E+12,1.66151E+12,1.54523E+12,1.67916E+12
Small states,"Personal remittances, received (% of GDP)",,,,,,,1.944989263,1.883812728,1.710707461,1.733937224,1.972566218,2.10662626,2.10345713
Small states,"Personal remittances, received (current US$)",4551557417,4938856729,5629533601,6497375322,5957862726,6682384972,7706932904,7821153369,7384613640,7732192995,7522397623,7594737664,8308037391
Small states,GDP growth (annual %),5.539422167,10.02693436,8.455925364,6.229894729,0.817295531,7.029604755,6.5457774,3.272879037,2.740544046,2.552317613,2.572771916,1.776223561,1.94392944
Small states,GDP (current US$),2.38629E+11,2.77384E+11,3.32752E+11,4.01592E+11,3.43189E+11,3.94373E+11,4.77074E+11,4.99989E+11,5.16848E+11,5.31018E+11,4.52003E+11,4.4292E+11,4.83623E+11
Sao Tome and Principe,"Personal remittances, received (% of GDP)",1.099298446,1.120643532,1.340959611,1.59556502,1.06484349,3.22265225,2.950658451,2.517768368,8.770052031,7.688347983,6.277832767,5.192081663,4.850698271
Sao Tome and Principe,"Personal remittances, received (current US$)",1500000,1600000,2000000,3000000,2000000,6363257.454,6881334.487,6358889.79,26566722.92,26827848.81,19980196.89,18044840.56,18192067.23
Sao Tome and Principe,GDP growth (annual %),7.093770448,9.115646545,3.253604914,8.186171817,2.426281345,6.67198532,4.398201685,3.141975852,4.814794386,6.5499331,3.798398936,4.172377734,3.871185947
Sao Tome and Principe,GDP (current US$),136450661.3,142775106.8,149146923.1,188021168.8,187821029,197454052.1,233213521.7,252560556,302925488.1,348941656.4,318265835.3,347545391.8,375040173.8
Suriname,"Personal remittances, received (% of GDP)",0.217465401,0.079954523,0.095353531,0.0622707,0.118692661,0.098434253,0.088049321,0.161797003,0.13591183,0.168564637,0.14006777,0.047157122,0.021407685
Suriname,"Personal remittances, received (current US$)",3900000,2100000,2800000,2200000,4600000,4300000,3893784.528,8057490.75,6993693.279,8833808.604,6705559.504,1493543.566,656951.7851
Suriname,GDP growth (annual %),4.500000692,5.79999963,5.098945585,4.149342537,3.017347611,5.165237772,5.849367784,2.690350057,2.93344123,0.255503145,-3.411095864,-5.561193424,1.687083602
Suriname,GDP (current US$),1793388732,2626493057,2936440801,3532961749,3875555556,4368398048,4422276622,4980000000,5145757576,5240606061,4787367928,3167164371,3068766110
Slovak Republic,"Personal remittances, received (% of GDP)",1.932448485,1.902262742,1.925516154,2.043687143,1.878574569,1.777950675,1.785212219,2.063801412,2.103759677,2.372465704,2.435428282,2.35886854,2.262033426
Slovak Republic,"Personal remittances, received (current US$)",1211597664,1342935280,1661802195,2050321508,1670909895,1591283863,1752743846,1927879306,2071747804,2394962301,2137565543,2119404682,2162903663
Slovak Republic,GDP growth (annual %),6.750960834,8.452887748,10.79957705,5.629779025,-5.422542313,5.041716665,2.819099518,1.657148687,1.490646438,2.750335017,4.174873197,3.125410105,3.188341055
Slovak Republic,GDP (current US$),62697540107,70596729394,86304245825,1.00325E+11,88945625174,89501012916,98181259740,93413992956,98478349315,1.00948E+11,87769595120,89848359305,95617670260
Slovenia,"Personal remittances, received (% of GDP)",0.71835416,0.7054549,0.665636732,0.684042774,0.655152235,0.723334583,0.953555564,0.545365745,0.641402019,0.73917316,0.873960909,0.912719268,0.985752344
Slovenia,"Personal remittances, received (current US$)",261100000,279273595.6,320269037.9,380258345.9,329179889.7,347299022.3,489086201,252792308.2,308618643.3,368770186.8,376695017.9,407448928.4,477655360.9
Slovenia,GDP growth (annual %),4.003007364,5.655999211,6.941645669,3.300130299,-7.797276576,1.237755909,0.649366928,-2.669582052,-1.132054981,2.950565154,2.304895835,3.068087059,4.880537506
Slovenia,GDP (current US$),36346974008,39587732029,48114688201,55589849128,50244793832,48013606745,51290792018,46352802766,48116256926,49889553216,43102044291,44641210338,48455919386
Sweden,"Personal remittances, received (% of GDP)",0.465099288,0.533857882,0.656320558,0.795882391,0.922534785,0.830620279,0.777707328,0.788547013,0.792680668,0.793527214,0.675245892,0.563863338,0.552298818
Sweden,"Personal remittances, received (current US$)",1811506054,2245090114,3205455117,4095491169,3967954238,4060977951,4384693878,4293492858,4592480042,4558124526,3363518893,2888137565,2958153261
Sweden,GDP growth (annual %),2.816677338,4.699558109,3.408098478,-0.557058102,-5.195897814,5.991968041,2.679228103,-0.298512381,1.238349398,2.60190267,4.45656911,2.683966343,2.10471614
Sweden,GDP (current US$),3.89488E+11,4.20541E+11,4.88398E+11,5.14585E+11,4.30114E+11,4.88909E+11,5.63797E+11,5.44482E+11,5.79361E+11,5.74413E+11,4.98118E+11,5.12205E+11,5.35607E+11
Eswatini,"Personal remittances, received (% of GDP)",3.002456636,2.906252969,2.74177582,2.721154286,2.610247937,1.232103039,1.31742498,1.8355881,1.647119913,2.189125555,2.382210054,2.57820167,3.254914646
Eswatini,"Personal remittances, received (current US$)",95421869.76,95655068.59,95122183.17,89637366.06,93457762.62,54690323.85,63506470.18,88545679.84,75120413.21,95824457.55,95771402.34,98421043.99,144311990.8
Eswatini,GDP growth (annual %),5.99877655,5.992166838,4.435375577,0.821663914,1.565048852,3.793754968,2.247229761,4.717920611,6.421043807,1.931010027,0.391128861,3.222472416,1.873054342
Eswatini,GDP (current US$),3178126492,3291353836,3469363996,3294093485,3580417067,4438778424,4820499924,4823831657,4560713074,4377293816,4020275298,3817430000,4433664364
Sint Maarten (Dutch part),"Personal remittances, received (% of GDP)",,,,,,,,,,,,,
Sint Maarten (Dutch part),"Personal remittances, received (current US$)",,,,,,,54083798.88,55664804.47,72547486.03,62167597.77,55117318.44,60899441.34,55055865.92
Sint Maarten (Dutch part),GDP growth (annual %),,,,,,3.2,4.6,1.39054667,1.306727883,1.580384638,0.50906595,0.43250626,
Sint Maarten (Dutch part),GDP (current US$),,,,,,,,,,,,,
Seychelles,"Personal remittances, received (% of GDP)",1.316619308,1.305521635,0.461319691,0.326904368,1.902705239,1.791555434,2.370172361,1.666537886,0.969337386,1.122551525,1.33751703,1.547225448,1.441039058
Seychelles,"Personal remittances, received (current US$)",12101090.91,13269559.89,4768023.428,3161817.722,16123483.29,17376950.52,25261929.15,17669070.06,12874328.25,15075955.04,18424230.93,22087023.35,21661247.93
Seychelles,GDP growth (annual %),9.005761428,9.40612788,10.42143611,-2.146892655,-1.105245793,5.954962469,7.887279597,1.260828834,6.018076825,4.504785244,4.937385619,4.503032666,4.332388099
Seychelles,GDP (current US$),919103254.5,1016418229,1033561654,967199594,847397850.1,969936525.3,1065826670,1060226126,1328157609,1343007845,1377495054,1427524565,1503168690
Syrian Arab Republic,"Personal remittances, received (% of GDP)",2.851800074,2.385034971,2.550284149,,,,,,,,,,
Syrian Arab Republic,"Personal remittances, received (current US$)",823000000,795000000,1030442463,1325013920,1349880000,1622538750,1622538750,1622538750,1622538750,1622538750,1622538750,1622538750,1622538750
Syrian Arab Republic,GDP growth (annual %),6.2,4.999999998,5.699999996,,,,,,,,,,
Syrian Arab Republic,GDP (current US$),28858965517,33332844575,40405006007,,,,,,,,,,
Turks and Caicos Islands,"Personal remittances, received (% of GDP)",,,,,,,,,,0.869693821,0.677446986,0.785704319,0.801754787
Turks and Caicos Islands,"Personal remittances, received (current US$)",,,,,,,,,,7166000,6053000,7467000,7717097
Turks and Caicos Islands,GDP growth (annual %),,,,,,,,-2.53,1.36532085,6.70368436,5.941270828,4.399701715,4.275465839
Turks and Caicos Islands,GDP (current US$),578645760,721891470,773489740,862683630,703175750,686787810,728789570,715722770,740776770,823968140,893501650,950357510,962525840
Chad,"Personal remittances, received (% of GDP)",,,,,,,,,,,,,
Chad,"Personal remittances, received (current US$)",,,,,,,,,,,,,
Chad,GDP growth (annual %),17.33253374,0.648262014,3.271499579,3.052691532,4.217695552,13.55010086,0.082869798,8.882576072,5.700001363,6.899985045,2.767675685,-6.255527085,-2.988695986
Chad,GDP (current US$),6646663561,7422102656,8638711443,10351932604,9253484108,10657705536,12156380425,12368071039,12949854263,13922223234,10945989472,10090922857,9975692095
East Asia & Pacific (IDA & IBRD countries),"Personal remittances, received (% of GDP)",0.929987815,0.881825403,0.841100274,0.765542906,0.739915728,0.732166009,0.66040049,0.637343384,0.634123664,0.719633136,0.824380352,0.758394116,0.67734848
East Asia & Pacific (IDA & IBRD countries),"Personal remittances, received (current US$)",28817362794,32932730560,39711136630,45746204644,47930822355,57501537470,63372725489,68198883274,74857357543,91317756761,1.088E+11,1.01866E+11,99014900922
East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),9.716304285,10.77440098,12.16100887,8.43324815,7.695149679,9.777111914,8.469063535,7.509864609,7.201279803,6.759599155,6.510057128,6.368779578,6.472769264
East Asia & Pacific (IDA & IBRD countries),GDP (current US$),3.10087E+12,3.73488E+12,4.72161E+12,5.97596E+12,6.47792E+12,7.85367E+12,9.59618E+12,1.07006E+13,1.1805E+13,1.26896E+13,1.31979E+13,1.34319E+13,1.46181E+13
Europe & Central Asia (IDA & IBRD countries),"Personal remittances, received (% of GDP)",1.313469171,1.353103627,1.48347677,1.402359904,1.48562333,1.304566791,1.222143433,1.213808072,1.320000491,1.332745264,1.450790363,1.499240688,1.53054158
Europe & Central Asia (IDA & IBRD countries),"Personal remittances, received (current US$)",26005363497,32793704668,46907437342,54903157478,46141950808,47473139188,54057270151,56017053619,64645360144,61829229358,52457505469,52232696482,58767992627
Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),6.657681989,7.90546268,7.562398214,4.350698028,-4.894504066,4.768983254,5.802053662,3.33395495,3.629452483,2.333893504,1.224060232,1.940057312,4.115795466
Europe & Central Asia (IDA & IBRD countries),GDP (current US$),2.03225E+12,2.4588E+12,3.16199E+12,3.91505E+12,3.1059E+12,3.639E+12,4.42315E+12,4.61498E+12,4.89737E+12,4.63924E+12,3.61579E+12,3.48394E+12,3.89885E+12
Togo,"Personal remittances, received (% of GDP)",8.440870778,9.8816354,10.69721386,10.18221046,9.938694277,9.824731572,6.312628895,8.900417165,9.197215999,9.352189735,8.700154024,8.310877162,8.447848184
Togo,"Personal remittances, received (current US$)",192500458.8,232168591,284449089.6,337059465.3,334507805.7,336597485.3,244134080.7,344760322.5,397359048.9,427292254.8,363595549.8,366917630.3,402613207.2
Togo,GDP growth (annual %),1.180406952,4.052412548,2.290453886,4.062252828,5.537910972,6.099259161,6.398199052,6.543507031,6.112343078,5.920588571,5.742868453,4.918356443,4.449407392
Togo,GDP (current US$),2280575830,2349495621,2659095101,3310277927,3365711796,3426022206,3867391618,3873529926,4320427496,4568900620,4179185205,4414908597,4765866980
Thailand,"Personal remittances, received (% of GDP)",0.626996305,0.601266729,0.621751548,0.651516894,1.351744243,1.2996467,1.417301589,1.422883871,1.566582871,1.601644872,1.468910838,1.520547492,1.476053455
Thailand,"Personal remittances, received (current US$)",1187020000,1333360000,1634850000,1898410000,3808000000,4433160000,5255620000,5656790000,6584870000,6524130000,5894680000,6270020000,6720110000
Thailand,GDP growth (annual %),4.187834924,4.967916824,5.43509257,1.725667908,-0.690733346,7.513590658,0.839959472,7.242786605,2.687379919,0.984414064,3.133896962,3.356488872,4.024085781
Thailand,GDP (current US$),1.89318E+11,2.21758E+11,2.62943E+11,2.91383E+11,2.8171E+11,3.41105E+11,3.70819E+11,3.97558E+11,4.20333E+11,4.07339E+11,4.01296E+11,4.12353E+11,4.55276E+11
Tajikistan,"Personal remittances, received (% of GDP)",20.181064,35.99871894,45.45659078,49.28989202,35.10711168,35.81070638,41.73810656,42.21576817,43.76805432,37.1362266,28.75566588,26.85869537,31.25483688
Tajikistan,"Personal remittances, received (current US$)",466652300,1018843200,1690760700,2544017600,1748152300,2020504005,2722464917,3222350605,3697730868,3384055195,2258643220,1867398638,2237179088
Tajikistan,GDP growth (annual %),6.644293718,7.048458927,7.760139303,7.910529533,3.89282113,6.520680751,7.400640543,7.486175224,7.400081256,6.705968168,6.008287872,6.872963797,7.617492691
Tajikistan,GDP (current US$),2312327536,2830220713,3719506173,5161337336,4979481980,5642178580,6522732203,7633049792,8448469838,9112544556,7854602392,6952678127,7157865188
Turkmenistan,"Personal remittances, received (% of GDP)",,0.140123148,0.239257772,0.258412367,0.166614016,0.156311174,0.119042187,0.105504995,0.10204721,0.068927155,0.044693094,0.022671366,0.00422662
Turkmenistan,"Personal remittances, received (current US$)",,14399999.62,30299999.24,49799999.24,33680000.31,35299999.24,34799999.24,37099998.47,40000000,30000000,16000000,8202500.343,1603000.045
Turkmenistan,GDP growth (annual %),13.03403487,10.97330833,11.05929947,14.7,6.100000115,9.199999988,14.69999993,11.09999996,10.2000001,10.29999997,6.49999991,6.199999966,6.500000047
Turkmenistan,GDP (current US$),8103901996,10276674365,12664165103,19271523179,20214385965,22583157895,29233333333,35164210526,39197543860,43524210526,35799714286,36180000000,37926285714
Latin America & the Caribbean (IDA & IBRD countries),"Personal remittances, received (% of GDP)",1.80981764,1.910873364,1.724670777,1.49373698,1.34363128,1.103584098,1.025259184,1.021968714,1.018254413,1.046605154,1.407228546,1.546557882,1.541174787
Latin America & the Caribbean (IDA & IBRD countries),"Personal remittances, received (current US$)",48983014566,57858070371,62010233504,63077278415,55409688064,56863478030,60264653722,60653941270,61929247398,64884328588,68817597574,73790740034,81749694053
Latin America & the Caribbean (IDA & IBRD countries),GDP growth (annual %),4.342705928,5.3646899,5.667754732,4.064725871,-1.899614086,6.045165225,4.523295207,2.849989171,2.827309234,1.045205761,0.047912459,-0.350490596,1.734139568
Latin America & the Caribbean (IDA & IBRD countries),GDP (current US$),2.70652E+12,3.18262E+12,3.76909E+12,4.40242E+12,4.12388E+12,5.15262E+12,5.87799E+12,5.93501E+12,6.0819E+12,6.1995E+12,5.29048E+12,5.15428E+12,5.73228E+12
Timor-Leste,"Personal remittances, received (% of GDP)",,0.137040552,0.362538426,0.402049682,3.542489414,3.429289179,2.413519497,1.799247117,0.596873116,1.080747618,1.991386116,3.202459434,3.499601323
Timor-Leste,"Personal remittances, received (current US$)",,3642322.26,10444877.88,17655481.51,113347853.8,137135947.6,136896001.8,119859807.8,33649746.71,43679895.14,61586100,80174600,87044514.13
Timor-Leste,GDP growth (annual %),35.88010902,41.67729069,5.265406038,9.923218663,-6.041631022,-1.172062445,11.4579084,5.02312233,-11.08621985,-25.90717208,20.62560112,0.706714168,-9.153986478
Timor-Leste,GDP (current US$),1813708128,2657842665,2881040228,4391368105,3199666691,3998961314,5672048723,6661664575,5637671696,4041636957,3092624755,2503532102,2487269437
Middle East & North Africa (IDA & IBRD countries),"Personal remittances, received (% of GDP)",3.239277104,2.986697818,3.106245986,2.847428319,2.697964686,2.789524665,2.565486728,2.802199376,3.087179719,3.468139614,3.569070454,3.473151431,4.007270805
Middle East & North Africa (IDA & IBRD countries),"Personal remittances, received (current US$)",22403933125,24019054773,28795353530,32311396503,30323239578,36211418066,38961288709,45352216482,47182004519,52786626771,49397674721,48532035203,54621894194
Middle East & North Africa (IDA & IBRD countries),GDP growth (annual %),4.499786797,5.553422129,6.097153869,3.507453618,2.517655773,5.252958893,-1.019896821,2.777994064,1.658286803,2.111110862,0.965836222,7.525099116,3.042142891
Middle East & North Africa (IDA & IBRD countries),GDP (current US$),6.93828E+11,8.06752E+11,9.97686E+11,1.22902E+12,1.18883E+12,1.37475E+12,1.55816E+12,1.71741E+12,1.61163E+12,1.58563E+12,1.42881E+12,1.43971E+12,1.42282E+12
Tonga,"Personal remittances, received (% of GDP)",26.30353993,26.51932001,27.25406943,29.61003456,25.7480082,20.03597285,19.93732946,19.31768948,27.22068446,26.87274392,34.41671836,31.47110601,36.84976101
Tonga,"Personal remittances, received (current US$)",68961604.02,78003327.75,81801197.1,103482459.8,81921552.69,74029954.14,84337265.06,91248700.2,122679910.2,119291080.3,149863544.9,126233535.3,158518153.1
Tonga,GDP growth (annual %),1.582168376,-0.812222114,-4.165775722,3.099519869,2.290612704,3.585657371,2.785145889,0.890322581,-3.120603658,2.072607261,3.71184687,3.37947375,2.7
Tonga,GDP (current US$),262176133.7,294137737.1,300143056.9,349484427.6,318166562.8,369485198.8,423011844.3,472358251.2,450686353.7,443911052.3,435438217.3,401109307.4,430174168.7
South Asia (IDA & IBRD),"Personal remittances, received (% of GDP)",3.314252205,3.574618293,3.61525995,4.694451155,4.449790662,3.976841217,4.242988552,4.700184504,4.701685789,4.485714699,4.360368362,3.790674097,3.496516812
South Asia (IDA & IBRD),"Personal remittances, received (current US$)",34237091267,42507198068,54029097315,71707884028,74911674450,81965078555,96395627273,1.07981E+11,1.10827E+11,1.15816E+11,1.17613E+11,1.10691E+11,1.17053E+11
South Asia (IDA & IBRD),GDP growth (annual %),7.718524242,7.744620805,7.331968797,3.237490596,7.133470937,7.702666783,5.137253341,5.501737281,6.087311052,6.992301928,7.480020569,7.70780544,6.935768193
South Asia (IDA & IBRD),GDP (current US$),1.04005E+12,1.19611E+12,1.50422E+12,1.5275E+12,1.68349E+12,2.06106E+12,2.27188E+12,2.29737E+12,2.35717E+12,2.58189E+12,2.69731E+12,2.92009E+12,3.34771E+12
Sub-Saharan Africa (IDA & IBRD countries),"Personal remittances, received (% of GDP)",2.909649026,2.896496259,2.744454419,2.475114244,2.583202239,2.396192527,2.485959343,2.378395775,2.242660937,2.216716471,2.627066804,2.567720878,2.569178596
Sub-Saharan Africa (IDA & IBRD countries),"Personal remittances, received (current US$)",20131181090,23322770579,25855124725,28493505365,28491188075,31562886083,37030939710,37546756175,37665834454,39447756579,42717614463,38470344939,42320714153
